TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC
2 0 10 2 3 1 4 6 122 0 0 57 122 681 3 2 3 0 3 57 5 57 1 3 3 1 430.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 15.0
2 3 6 2 6 2 6 0 198 0 0 51 224 224 3 0 4 0 6 51 4 57 2 2 10 0 166.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 1 0 0 -1 1 -1 0 1 0 0 12.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 81 0 0 1 0 0 -1 1 -1 0 3 0 1 133.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 22.0
1 0 8 1 0 0 2 6 10 0 1 3 10 47 3 2 0 3 3 3 2 3 1 4 1 0 68.0
6 0 25 4 0 0 7 18 416 10 4 4 903 1067 10 12 7 23 23 44 19 44 4 6 2 0 702.0
2 0 3 2 0 0 2 1 11 0 1 49 11 11 3 0 2 3 3 49 2 49 1 2 0 1 35.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 1 0 201.0
0 0 9 0 0 0 2 7 0 0 0 -1 0 163 0 0 1 0 0 -1 1 -1 0 8 0 0 193.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 35 0 1 0 0 0 -1 1 -1 0 4 0 0 17.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 105 0 0 1 0 0 -1 1 -1 0 2 1 0 42.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 1 0 0 -1 1 -1 0 2 2 0 21.0
1 0 5 1 4 1 4 1 22 0 0 53 22 22 4 0 3 0 4 53 3 53 1 1 1 0 45.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 27.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 34 0 1 0 0 0 -1 1 -1 0 3 0 0 9.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 0 118.0
2 0 6 2 0 0 3 3 11 0 1 39 11 29 3 2 1 3 3 39 3 39 1 2 2 3 40.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
3 0 6 3 0 0 5 1 384 0 1 49 384 416 4 0 4 4 4 49 4 49 1 4 2 0 150.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 158 0 1 0 0 0 -1 1 -1 0 2 1 0 27.0
3 0 6 3 6 1 6 0 215 0 0 54 215 215 6 0 5 0 6 54 5 54 1 3 7 1 85.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 28.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 1208 0 1 0 0 0 -1 1 -1 0 2 0 0 33.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0
3 0 9 3 3 1 3 6 36 0 0 55 36 193 3 1 2 0 3 55 3 55 1 5 1 0 100.0
2 0 3 2 3 1 3 0 136 0 0 50 136 136 3 0 2 0 3 50 2 50 1 2 2 0 63.0
4 0 5 4 0 0 4 1 155 0 1 49 155 156 4 0 3 4 4 49 3 49 1 4 2 0 100.0
3 0 7 3 0 0 0 7 59 0 1 4 59 101 3 3 0 3 3 4 3 4 1 4 0 1 138.0
1 0 11 1 0 0 5 6 71 0 1 46 71 93 5 3 4 5 5 46 7 46 1 2 4 0 77.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 48 0 0 1 0 0 -1 1 -1 0 3 2 2 230.0
1 0 7 1 0 0 1 6 165 0 1 18 165 194 3 3 0 3 3 18 3 18 1 4 0 0 72.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
5 0 10 4 3 1 4 6 124 0 1 4 155 540 4 3 2 4 7 4 5 57 2 5 1 0 186.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 1 0 47.0
2 0 18 2 0 0 6 12 131 10 2 26 214 226 10 10 5 16 16 26 15 47 2 3 5 0 62.0
2 0 6 2 0 0 1 5 68 0 1 38 68 75 4 3 0 4 4 38 3 38 1 2 2 0 29.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 2 1 99.0
1 0 4 1 3 1 4 0 43 0 0 52 43 92 3 0 2 0 3 52 2 52 1 2 1 0 15.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 29 0 1 0 0 0 -1 1 -1 0 3 1 0 28.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 3 0 0 57.0
1 0 5 1 0 0 2 3 517 0 1 40 517 531 3 2 1 3 3 40 3 40 1 2 0 1 277.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 116 0 1 0 0 0 -1 1 -1 0 2 0 0 40.0
4 0 26 4 0 0 9 17 7920 0 1 32 7920 7920 26 16 9 26 26 32 25 32 1 4 69 4 1834.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 163 0 0 1 0 0 -1 1 -1 0 1 0 0 115.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 35 0 0 1 0 0 -1 1 -1 0 1 0 0 263.0
2 0 5 2 0 0 2 3 112 0 1 46 112 112 5 2 2 5 5 46 4 46 1 2 4 0 48.0
1 0 5 1 3 1 5 0 41 0 0 50 41 105 3 0 3 0 3 50 3 50 1 1 0 0 199.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 3 0 0 5.0
2 0 6 2 0 0 2 4 10 0 1 1 10 352 3 2 1 3 3 1 3 1 1 3 2 0 123.0
0 0 5 0 0 0 0 5 0 0 0 -1 0 32 0 2 0 0 0 -1 2 -1 0 4 0 0 5.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 89 0 1 0 0 0 -1 1 -1 0 2 0 0 386.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 3 0 0 24.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 274 0 1 0 0 0 -1 1 -1 0 2 0 0 185.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0
0 0 4 0 0 0 4 0 0 0 0 -1 0 112 0 0 1 0 0 -1 1 -1 0 1 0 0 292.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 274 0 1 0 0 0 -1 1 -1 0 1 1 0 55.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
1 0 6 1 0 0 1 5 169 0 1 6 169 637 3 3 0 3 3 6 3 6 1 2 0 1 73.0
0 0 7 0 0 0 2 5 0 0 0 -1 0 198 0 2 1 0 0 -1 3 -1 0 2 1 0 73.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 36 0 1 0 0 0 -1 1 -1 0 2 3 0 110.0
1 0 7 1 0 0 0 7 20 0 1 1 20 46 4 3 0 4 4 1 3 1 1 4 0 0 10.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 1 0 33.0
3 0 3 3 0 0 1 2 48 0 1 48 48 48 3 1 1 3 3 48 2 48 1 3 2 0 32.0
0 0 9 0 0 0 2 7 0 0 0 -1 0 198 0 2 1 0 0 -1 3 -1 0 7 1 1 906.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 26.0
1 0 3 1 3 1 3 0 569 0 0 50 569 569 3 0 2 0 3 50 2 50 1 1 0 0 314.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 86 0 1 0 0 0 -1 1 -1 0 3 0 0 22.0
3 0 6 3 0 0 1 5 15 0 1 4 15 28 3 2 0 3 3 4 2 4 1 5 0 0 22.0
1 0 5 1 5 1 5 0 349 0 0 50 349 349 5 0 4 0 5 50 4 50 1 1 0 0 140.0
4 0 19 4 5 1 5 14 9254 0 1 14 9436 10478 9 9 4 9 14 14 13 53 2 4 0 2 611.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 272 0 0 0 0 0 -1 0 -1 0 3 1 0 53.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 77 0 0 0 0 0 -1 0 -1 0 1 0 0 655.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
3 0 5 3 0 0 3 2 87 0 1 48 87 87 5 1 3 5 5 48 4 48 1 3 4 0 63.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0
1 0 3 1 0 0 0 3 8 0 1 1 8 8 3 2 0 3 3 1 2 1 1 1 0 0 30.0
3 0 19 3 5 1 5 14 432 0 1 22 589 1232 8 9 4 8 13 22 13 52 2 3 1 1 487.0
8 0 21 4 0 0 5 16 506 8 3 18 768 1056 8 9 5 15 15 43 14 43 3 9 4 4 1108.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 1 118.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 103 0 1 0 0 0 -1 1 -1 0 2 1 0 7.0
3 0 5 3 0 0 1 4 18 0 1 1 18 383 3 2 0 3 3 1 2 1 1 3 1 0 93.0
2 0 14 2 5 1 5 9 100 0 1 42 156 493 5 3 4 4 9 51 7 51 2 3 5 1 622.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 25.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 11 0 1 0 0 0 -1 1 -1 0 4 0 0 44.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 11 0 1 0 0 0 -1 1 -1 0 3 0 0 7.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 1 0 0 0 -1 1 -1 0 2 0 0 17.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 7.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 164.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 4.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 40.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 2 0 0 62.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 58 0 0 0 0 0 -1 0 -1 0 2 0 0 43.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 0 29.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 21 0 1 0 0 0 -1 1 -1 0 3 0 0 6.0
2 0 6 2 0 0 1 5 92 0 1 30 92 139 3 2 1 3 3 30 3 30 1 3 2 0 51.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0
2 0 15 2 0 0 3 12 449 8 2 30 521 521 8 10 3 15 15 30 13 46 2 2 4 1 296.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 124 0 0 0 0 0 -1 0 -1 0 2 0 0 36.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 16 0 0 1 0 0 -1 1 -1 0 1 1 0 146.0
1 0 7 1 0 0 0 7 51 0 1 1 51 55 5 4 0 5 5 1 4 1 1 3 1 1 86.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 34 0 1 0 0 0 -1 1 -1 0 2 0 0 40.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 20.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 59 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 140 0 1 0 0 0 -1 1 -1 0 3 1 0 18.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 373 0 1 0 0 0 -1 1 -1 0 1 1 0 89.0
0 0 5 0 0 0 0 5 0 0 0 -1 0 31 0 1 0 0 0 -1 1 -1 0 2 0 0 73.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 66 0 2 1 0 0 -1 3 -1 0 2 1 0 317.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 197 0 0 0 0 0 -1 0 -1 0 1 0 0 164.0
4 0 9 3 0 0 1 8 37 4 2 29 66 513 4 5 1 7 7 29 6 45 2 4 6 1 28.0
3 0 10 3 5 1 5 5 119 0 0 51 119 678 5 2 4 0 5 51 6 51 1 3 0 0 47.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 10.0
0 0 7 0 0 0 2 5 0 0 0 -1 0 50 0 1 1 0 0 -1 2 -1 0 3 1 0 63.0
3 0 6 3 0 0 3 3 176 0 1 48 176 197 4 1 3 4 4 48 4 48 1 4 2 0 49.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0
2 0 8 2 0 0 2 6 138 0 1 44 138 433 4 4 1 4 4 44 5 44 1 3 0 0 233.0
1 0 8 1 0 0 3 5 244 0 1 48 244 252 3 1 2 3 3 48 3 48 1 3 2 0 29.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 21.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 35.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 66 0 0 1 0 0 -1 1 -1 0 2 1 0 97.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 1 0 0 -1 1 -1 0 1 0 0 12.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 2 0 1 30.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 11 0 0 1 0 0 -1 1 -1 0 2 1 0 61.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 0 0 22.0
2 0 9 2 4 1 4 5 162 0 1 23 259 301 4 3 3 3 7 55 6 55 2 2 1 0 279.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 43.0
3 0 13 2 4 1 5 8 435 4 2 39 546 562 4 5 4 7 11 39 9 54 3 3 3 0 314.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0
2 0 6 2 3 1 5 1 47 0 1 49 72 72 3 0 4 3 6 49 4 57 2 2 1 2 65.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0
4 0 13 3 0 0 1 12 348 5 2 1 378 419 5 7 1 9 9 1 8 30 2 4 0 0 31.0
1 0 7 1 0 0 3 4 243 0 1 48 243 395 3 0 2 3 3 48 2 48 1 3 2 0 31.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 185 0 1 0 0 0 -1 1 -1 0 2 1 0 42.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 587 0 1 0 0 0 -1 1 -1 0 3 5 1 101.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 99 0 0 1 0 0 -1 1 -1 0 1 1 1 64.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 53 0 0 1 0 0 -1 1 -1 0 1 0 0 11.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 326 0 1 0 0 0 -1 1 -1 0 2 1 0 98.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 50 0 0 1 0 0 -1 1 -1 0 1 0 0 84.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 1129 0 1 0 0 0 -1 1 -1 0 1 0 0 48.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 4.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 28 0 2 0 0 0 -1 2 -1 0 3 0 0 24.0
1 0 8 1 0 0 1 7 675 0 1 6 675 2315 3 4 0 3 3 6 4 6 1 2 0 1 186.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 181 0 2 0 0 0 -1 2 -1 0 2 0 1 50.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 67 0 0 0 0 0 -1 0 -1 0 1 0 0 70.0
1 0 10 1 0 0 2 8 1760 0 1 16 1760 8451 4 4 1 4 4 16 5 16 1 2 0 0 505.0
2 0 3 2 3 1 3 0 32 0 0 57 32 32 3 0 2 0 3 57 2 57 1 2 0 0 135.0
1 0 3 1 3 1 3 0 37 0 0 57 37 37 3 0 2 0 3 57 2 57 1 1 4 0 27.0
3 0 21 3 0 0 5 16 4194 0 1 30 4194 4194 21 15 5 21 21 30 20 30 1 3 18 2 505.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 25 0 1 0 0 0 -1 1 -1 0 3 0 0 29.0
2 0 5 2 0 0 2 3 13 0 1 44 13 13 4 1 2 4 4 44 3 44 1 3 0 0 201.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 235 0 1 0 0 0 -1 1 -1 0 3 0 0 7.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 1 0 0 37.0
3 0 9 3 0 0 3 6 538 0 1 46 538 634 4 3 1 4 4 46 4 46 1 5 2 0 314.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0
3 0 5 3 0 0 3 2 51 0 1 48 51 51 5 1 3 5 5 48 4 48 1 3 3 1 44.0
5 0 17 3 5 1 6 11 290 5 2 8 716 978 5 6 4 8 13 41 10 55 3 6 2 3 520.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 1 1 0 93.0
2 0 3 2 3 1 3 0 90 0 0 53 90 90 3 0 2 0 3 53 2 53 1 2 1 0 9.0
2 0 8 2 6 1 7 1 299 0 0 50 299 442 6 0 5 0 6 50 5 50 1 2 1 0 114.0
2 0 5 2 0 0 4 1 123 0 1 49 123 123 5 0 4 5 5 49 4 49 1 2 2 1 80.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 1 0 0 19.0
3 0 6 3 6 1 6 0 1765 0 0 53 1765 1765 6 0 5 0 6 53 5 53 1 3 6 4 543.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0
5 0 25 3 0 0 5 20 2631 8 4 1 3267 3281 8 16 4 24 24 45 20 45 4 5 8 0 519.0
1 0 5 1 0 0 1 4 66 0 1 45 66 108 4 3 0 4 4 45 3 45 1 1 0 1 407.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0
2 0 8 2 0 0 4 4 109 0 1 44 109 109 7 2 4 7 7 44 6 44 1 2 4 0 67.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 4.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 34 0 1 0 0 0 -1 1 -1 0 3 1 0 19.0
0 0 7 0 0 0 1 6 0 0 0 -1 0 1140 0 2 0 0 0 -1 2 -1 0 2 0 0 302.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 102 0 1 0 0 0 -1 1 -1 0 1 1 0 9.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 11 0 0 1 0 0 -1 1 -1 0 2 2 0 35.0
2 0 6 2 0 0 3 3 48 0 1 39 48 68 3 2 1 3 3 39 3 39 1 2 2 3 91.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 30.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 41.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 36.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 90 0 1 0 0 0 -1 1 -1 0 3 1 0 170.0
2 0 4 2 3 1 4 0 165 0 0 55 165 166 3 0 2 0 3 55 2 55 1 2 1 0 169.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 2 0 1 30.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 17.0
4 0 14 2 0 0 0 14 443 4 3 1 637 769 4 8 0 11 11 1 8 39 3 5 3 0 344.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 181 0 1 0 0 0 -1 1 -1 0 4 0 0 148.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 114 0 1 1 0 0 -1 2 -1 0 3 0 0 6.0
3 0 10 3 5 1 5 5 164 0 0 51 164 639 5 1 4 0 5 51 5 51 1 3 0 0 16.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 31 0 1 0 0 0 -1 1 -1 0 2 0 0 20.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 22 0 1 0 0 0 -1 1 -1 0 3 0 0 38.0
2 0 7 2 0 0 6 1 494 0 1 49 494 494 7 0 6 7 7 49 6 49 1 2 5 0 256.0
4 0 9 3 0 0 1 8 27 3 2 4 39 46 3 5 0 6 6 4 5 18 2 5 0 0 148.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 147 0 1 0 0 0 -1 1 -1 0 2 1 0 5.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 21 0 0 1 0 0 -1 1 -1 0 2 0 0 31.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 50 0 0 1 0 0 -1 1 -1 0 1 0 0 68.0
6 0 14 3 3 1 3 11 269 3 2 14 398 443 3 4 2 6 9 14 6 58 3 8 1 0 339.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 54 0 0 1 0 0 -1 1 -1 0 1 0 0 10.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 6.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 24 0 1 0 0 0 -1 1 -1 0 3 0 0 10.0
4 0 3 4 3 1 3 0 34 0 0 55 34 34 3 0 2 0 3 55 2 55 1 4 0 0 104.0
2 0 7 2 0 0 3 4 276 0 1 45 276 282 6 3 2 6 6 45 5 45 1 2 1 0 146.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 52.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 0 12.0
2 0 5 2 0 0 2 3 72 0 1 47 72 184 3 1 2 3 3 47 3 47 1 3 1 0 109.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 40 0 0 1 0 0 -1 1 -1 0 1 0 0 34.0
4 0 10 4 0 0 7 3 191 0 1 44 191 191 10 2 7 10 10 44 9 44 1 4 1 1 315.0
2 0 8 2 3 1 5 3 53 0 1 46 67 67 5 2 4 5 8 46 6 57 2 2 3 1 115.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 150 0 2 0 0 0 -1 2 -1 0 2 0 0 40.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 77 0 1 0 0 0 -1 1 -1 0 3 1 0 97.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 13.0
4 0 15 3 3 1 5 10 301 7 2 27 391 391 7 8 4 12 15 27 12 56 3 4 4 1 383.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 68.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 16.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 2 0 1 55.0
0 0 4 0 0 0 3 1 0 0 0 -1 0 115 0 0 1 0 0 -1 1 -1 0 2 0 1 43.0
3 0 3 3 3 1 3 0 15 0 0 55 15 15 3 0 2 0 3 55 2 55 1 3 0 0 64.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 1 0 0 0 -1 1 -1 0 4 0 0 5.0
4 0 26 4 0 0 5 21 1209 9 4 3 2275 2700 9 15 4 21 21 17 19 47 4 4 15 2 132.0
1 0 3 1 3 1 3 0 10 0 0 50 10 10 3 0 2 0 3 50 2 50 1 1 0 0 42.0
4 0 16 4 0 0 4 12 763 0 1 33 763 763 16 11 4 16 16 33 15 33 1 4 5 0 164.0
3 0 5 3 0 0 0 5 22 0 1 4 22 30 3 2 0 3 3 4 2 4 1 4 0 0 143.0
2 0 12 2 0 0 6 6 477 0 1 40 477 477 12 5 6 12 12 40 11 40 1 2 1 0 678.0
1 0 9 1 0 0 1 8 505 0 1 6 505 1212 3 3 0 3 3 6 3 6 1 2 0 0 313.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
1 0 6 1 6 1 6 0 276 0 0 51 276 276 6 0 5 0 6 51 5 51 1 1 10 0 165.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 224 0 1 0 0 0 -1 1 -1 0 3 0 0 34.0
