TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal bugs GapSize BurstSize
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 3 3
4 0 9 4 0 0 7 2 727 0 1 42 727 735 8 0 7 8 8 42 7 42 1 5 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 8 2 0 0 1 7 17 0 1 30 17 71 3 3 0 3 3 30 3 30 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 102 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 70 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 30 0 1 0 0 0 -1 1 -1 0 2 0 3 3
2 0 7 2 0 0 1 6 45 0 1 30 45 67 5 4 0 5 5 30 4 30 1 3 0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 48 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 162 0 1 1 0 0 -1 2 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 204 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 12 3 0 0 3 9 243 6 2 18 319 419 6 5 3 10 10 35 8 35 2 4 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 7 0 0 0 1 6 0 0 0 -1 0 495 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 136 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 27 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 368 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 86 0 0 0 0 0 -1 0 -1 0 4 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 74 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 223 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 75 0 1 0 0 0 -1 1 -1 0 5 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 45 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 3 0 3 3
2 0 3 2 0 0 0 3 14 0 1 34 14 14 3 2 0 3 3 34 2 34 1 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 46 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 4 3 0 0 0 4 56 0 1 30 56 58 3 2 0 3 3 30 2 30 1 3 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 138 0 1 1 0 0 -1 2 -1 0 3 1 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 17 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 390 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 12 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 936 0 2 0 0 0 -1 2 -1 0 3 0 3 3
1 0 7 1 0 0 2 5 48 0 1 41 48 60 3 1 1 3 3 41 2 41 1 2 0 3 3
2 0 8 2 0 0 1 7 90 0 1 28 90 195 3 3 0 3 3 28 3 28 1 4 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 244 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 3 2 0 0 0 3 14 0 1 33 14 14 3 2 0 3 3 33 2 33 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 6 2 0 0 0 6 33 0 1 29 33 163 4 4 0 4 4 29 4 29 1 2 1 3 3
1 0 9 1 0 0 0 9 431 0 1 20 431 448 7 6 0 7 7 20 6 20 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 165 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 1 0 3 3
2 0 8 2 0 0 4 4 60 0 1 23 60 508 3 2 2 3 3 23 4 23 1 2 0 3 3
2 0 6 2 0 0 0 6 100 0 1 28 100 118 5 4 0 5 5 28 4 28 1 3 0 3 3
2 0 12 2 0 0 1 11 114 3 2 18 162 250 3 5 0 6 6 18 5 39 2 3 0 3 3
2 0 6 2 0 0 3 3 60 0 1 38 60 129 5 2 2 5 5 38 4 38 1 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 63 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 9 0 0 0 2 7 0 0 0 -1 0 236 0 3 1 0 0 -1 4 -1 0 5 1 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 1 1 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 6 2 0 0 0 6 463 0 1 31 463 477 3 2 0 3 3 31 2 31 1 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 38 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 90 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 5 3 0 0 2 3 64 0 1 42 64 76 3 1 2 3 3 42 3 42 1 4 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 52 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 337 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 8 3 0 0 0 8 16 0 1 33 16 320 3 4 0 3 3 33 4 33 1 3 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 13 2 0 0 5 8 122 0 1 41 122 179 7 3 5 7 7 41 8 41 1 2 0 3 3
2 0 14 2 0 0 4 10 619 0 1 29 619 709 13 9 3 13 13 29 12 29 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 3 2 0 0 0 3 10 0 1 34 10 10 3 2 0 3 3 34 2 34 1 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 4 1 0 0 0 4 16 0 1 32 16 18 3 2 0 3 3 32 2 32 1 1 0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 67 0 2 0 0 0 -1 2 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 33 0 1 1 0 0 -1 2 -1 0 3 0 3 3
4 0 13 4 0 0 1 12 1333 0 1 29 1333 1420 10 9 1 10 10 29 10 29 1 4 1 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 126 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 8 2 0 0 2 6 572 0 1 2 572 633 3 3 0 3 3 2 3 2 1 3 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 348 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 498 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 108 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 10 2 0 0 2 8 254 0 1 33 254 312 8 5 2 8 8 33 7 33 1 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 3 2 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 177 0 2 0 0 0 -1 2 -1 0 4 0 3 3
2 0 15 2 0 0 7 8 1413 0 1 32 1413 1413 15 7 7 15 15 32 14 32 1 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 27 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 5 2 0 0 2 3 53 0 1 39 53 63 3 1 1 3 3 39 2 39 1 3 0 3 3
2 0 7 2 0 0 2 5 177 0 1 33 177 177 7 4 2 7 7 33 6 33 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 153 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 51 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 67 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 6 3 0 0 2 4 113 0 1 30 113 210 3 2 1 3 3 30 3 30 1 4 2 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 99 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 28 0 1 0 0 0 -1 1 -1 0 2 0 3 3
3 0 13 3 0 0 3 10 302 6 2 21 446 687 6 7 2 9 9 30 9 30 2 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 71 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 87 0 0 1 0 0 -1 1 -1 0 2 0 3 3
1 0 5 1 0 0 1 4 59 0 1 29 59 62 4 3 0 4 4 29 3 29 1 1 0 3 3
2 0 5 2 3 1 4 1 100 0 0 43 100 112 3 0 2 0 3 43 2 43 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 4 2 0 0 0 4 78 0 1 32 78 123 3 2 0 3 3 32 2 32 1 3 0 3 3
3 0 6 3 0 0 2 4 118 0 1 35 118 193 3 2 1 3 3 35 3 35 1 3 1 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 13 3 3 1 4 9 577 0 1 32 760 883 6 4 3 6 9 32 7 47 2 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 6 2 0 0 1 5 184 0 1 35 184 1476 3 2 0 3 3 35 2 35 1 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 3 0 3 3
2 0 8 2 0 0 4 4 1785 0 1 39 1785 1785 8 3 4 8 8 39 7 39 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 5 2 0 0 1 4 19 0 1 35 19 96 3 2 0 3 3 35 2 35 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 6 3 0 0 0 6 58 0 1 33 58 827 4 3 0 4 4 33 3 33 1 4 0 3 3
3 0 4 3 0 0 1 3 11 0 1 32 11 18 3 2 0 3 3 32 2 32 1 4 0 3 3
6 0 18 4 0 0 3 15 827 7 3 1 1155 1162 7 11 2 16 16 9 13 35 3 6 1 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 95 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 222 0 1 1 0 0 -1 2 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 3 0 3 3
1 0 4 1 0 0 0 4 14 0 1 32 14 20 3 2 0 3 3 32 2 32 1 1 0 3 3
2 0 6 2 0 0 2 4 22 0 1 30 22 41 4 3 1 4 4 30 4 30 1 2 0 3 3
2 0 6 2 0 0 2 4 22 0 1 34 22 166 3 2 1 3 3 34 3 34 1 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 43 0 1 0 0 0 -1 1 -1 0 4 0 3 3
2 0 5 2 0 0 2 3 202 0 1 38 202 234 3 2 1 3 3 38 3 38 1 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 7 1 0 0 1 6 32 0 1 27 32 43 5 4 0 5 5 27 4 27 1 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 40 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 36 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 12 2 0 0 3 9 182 4 2 16 230 423 4 3 3 7 7 40 6 40 2 4 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 32 0 1 0 0 0 -1 1 -1 0 2 0 3 3
1 0 4 1 0 0 0 4 25 0 1 32 25 29 3 2 0 3 3 32 2 32 1 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 78 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 480 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 27 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 15 0 1 0 0 0 -1 1 -1 0 1 0 3 3
1 0 7 1 0 0 2 5 81 0 1 35 81 86 5 2 2 5 5 35 4 35 1 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
6 0 12 6 0 0 5 7 1064 0 1 35 1064 1167 11 5 5 11 11 35 10 35 1 6 2 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 373 0 0 0 0 0 -1 0 -1 0 3 0 3 3
1 0 3 1 3 1 3 0 26 0 0 43 26 26 3 0 2 0 3 43 2 43 1 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 60 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 46 0 2 0 0 0 -1 2 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 131 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 62 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 49 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
7 0 21 5 6 1 6 15 153 6 2 4 311 608 6 9 5 9 15 17 14 45 3 7 0 3 3
2 0 4 2 0 0 0 4 30 0 1 33 30 30 4 3 0 4 4 33 3 33 1 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 34 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 75 0 0 0 0 0 -1 0 -1 0 2 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 63 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 58 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 275 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 75 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 7 3 0 0 3 4 183 0 1 35 183 185 6 3 2 6 6 35 5 35 1 4 0 3 3
3 0 6 3 0 0 2 4 76 0 1 41 76 118 4 2 2 4 4 41 4 41 1 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 46 0 1 0 0 0 -1 1 -1 0 2 0 3 3
1 0 4 1 0 0 2 2 37 0 1 42 37 43 3 0 2 3 3 42 2 42 1 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 104 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 97 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 27 0 1 1 0 0 -1 2 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 27 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 4 1 3 1 3 1 12 0 0 45 12 57 3 0 2 0 3 45 2 45 1 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 44 0 0 0 0 0 -1 0 -1 0 3 0 3 3
